gene,analysis,covariate,n_samples,mean_vst,spearman_rho,p_value,fdr,SYMBOL,GENENAME
AT1G01380,primary,leaf_final,16,7.239912452526823,-0.7182773685182919,0.0017236164191243,0.0359910072681933,ETC1,ETC1 is involved in trichome and root  hair patterning in Arabidopsis.
AT1G23380,primary,leaf_final,16,8.662156575176411,-0.7182773685182919,0.0017236164191243,0.0359910072681933,KNAT6|KNAT6L|KNAT6S,"homeodomain transcription factor KNAT6, belonging to class I of KN transcription factor family (which also includes KNAT1 and KNAT2). Expression is increased in as and bop1 leaf mutants."
AT1G54360,primary,leaf_final,16,10.17106139482964,0.7182773685182919,0.0017236164191243,0.0359910072681933,TAF6B|TAF6B1|TAF6B2|TAF6B4,Encodes one of two Arabidopsis proteins with significant similarity to the histone fold TBP-associated factor TAF6.
AT1G57820,primary,leaf_final,16,9.129843659788,0.7182773685182919,0.0017236164191243,0.0359910072681933,ORTH2|VIM1,"Encodes a 645-amino acid methylcytosine-binding protein with a PHD domain, two RING finger domains, and an SRA domain that is involved in centromere heterochromatinization. This protein functions as an E3 ubiquitin ligase in vitro.  The protein has been shown to bind to methylated cytosines of CG, CNG and CNN motifs via its SRA domain but has a preference for the former. It plays a role in the establishment/maintenance of chromatin structure during cell division and is localized in the nucleus. Plants over-expressing VIM1/ORTH2 show an inhibition in root growth and a delay in flowering. Both over-expression of GFP:ORTH2 and loss of ORTH2/VIM1 lead to decreased levels of DNA methylation. GFP:ORTH2 over-expressers also have increased levels of FWA transcripts."
AT1G61520,primary,leaf_final,16,17.376598848206562,0.7182773685182919,0.0017236164191243,0.0359910072681933,LHCA3,PSI type III chlorophyll a/b-binding protein (Lhca3*1)
AT2G30580,primary,leaf_final,16,9.290157966138723,-0.7182773685182919,0.0017236164191243,0.0359910072681933,AtDRIP2|BMI1A|DRIP2,Encodes a C3HC4 RING-domain-containing ubiquitin E3 ligase capable of interacting with DREB2A. DRIP2 seems to be involved in regulating stress-related transcriptional changes and drought tolerance.
AT2G31320,primary,leaf_final,16,8.781870100977581,0.7182773685182919,0.0017236164191243,0.0359910072681933,PARP1,Abiotic Stress-inducible gene.
AT2G31790,primary,leaf_final,16,11.230340282945043,0.7182773685182919,0.0017236164191243,0.0359910072681933,,
AT3G11520,primary,leaf_final,16,7.200624496143526,0.7182773685182919,0.0017236164191243,0.0359910072681933,CYC2|CYCB1;3,Encodes a B-type mitotic cyclin.
AT3G13520,primary,leaf_final,16,12.005666678090847,-0.7182773685182919,0.0017236164191243,0.0359910072681933,AGP12|ATAGP12,"Encodes a GPI-anchored arabinogalactan (AG) peptide with a short 'classical' backbone of 10 amino acids, seven of which are conserved among the 4 other Arabidopsis AG peptides.  These peptides may be involved in cell signaling."
AT3G16410,primary,leaf_final,16,7.731294939284156,0.7182773685182919,0.0017236164191243,0.0359910072681933,NSP4,"Encodes a nitrile-specifier protein NSP4. NSP4 is one out of five (At3g16400/NSP1, At2g33070/NSP2, At3g16390/NSP3, At3g16410/NSP4 and At5g48180/NSP5) A. thaliana epithiospecifier protein (ESP) homologues that promote simple nitrile, but not epithionitrile or thiocyanate formation."
AT3G47220,primary,leaf_final,16,8.599504205008598,-0.7182773685182919,0.0017236164191243,0.0359910072681933,ATPLC9|PLC9,
AT3G49830,primary,leaf_final,16,6.329103564625781,-0.7182773685182919,0.0017236164191243,0.0359910072681933,,
AT3G62310,primary,leaf_final,16,10.760363645728123,0.7182773685182919,0.0017236164191243,0.0359910072681933,,
AT4G00970,primary,leaf_final,16,8.425043009566407,0.7182773685182919,0.0017236164191243,0.0359910072681933,CRK41,Encodes a cysteine-rich receptor-like protein kinase.
AT4G14400,primary,leaf_final,16,13.638323854657823,0.7182773685182919,0.0017236164191243,0.0359910072681933,ACD6|DEG16,encodes a novel protein with putative ankyrin and transmembrane regions. It is a member of one of the largest uncharacterized gene families in higher plants. The gene is involved in resistance to Pseudomonas syringae.
AT4G28706,primary,leaf_final,16,10.65882585956212,0.7182773685182919,0.0017236164191243,0.0359910072681933,,
AT5G04250,primary,leaf_final,16,7.924442546947188,-0.7182773685182919,0.0017236164191243,0.0359910072681933,,
AT5G05540,primary,leaf_final,16,9.731240970366263,-0.7182773685182919,0.0017236164191243,0.0359910072681933,SDN2,
AT5G05610,primary,leaf_final,16,10.962854730570715,-0.7182773685182919,0.0017236164191243,0.0359910072681933,AL1,AL1 encodes a member of the Alfin-Like family of nuclear-localized PhD domain containing homeodomain proteins. Binds to H3K4 di or trimethylated DNA.
AT5G38150,primary,leaf_final,16,10.807846670398783,0.7182773685182919,0.0017236164191243,0.0359910072681933,PMI15,Involved in chloroplast avoidance movement under high-light intensities
AT5G41260,primary,leaf_final,16,10.966207891448317,-0.7182773685182919,0.0017236164191243,0.0359910072681933,BSK8,
AT5G64780,primary,leaf_final,16,7.934827847049252,0.7182773685182919,0.0017236164191243,0.0359910072681933,,
AT1G09460,primary,leaf_final,16,7.181581318196594,-0.7167778333021786,0.001780962029493,0.0365399995118226,,
AT1G30473,primary,leaf_final,16,6.3838889713514515,-0.7167778333021786,0.001780962029493,0.0365399995118226,AtHMP08,
AT1G47990,primary,leaf_final,16,6.488669526621625,-0.7167778333021786,0.001780962029493,0.0365399995118226,ATGA2OX4|GA2OX4,Encodes a gibberellin 2-oxidase that acts on C19 gibberellins. AtGA2OX4 expression is responsive to cytokinin and KNOX activities.
AT1G75240,primary,leaf_final,16,10.615971539252344,-0.7167778333021786,0.001780962029493,0.0365399995118226,AtHB33|HB33|ZHD5,
AT1G77420,primary,leaf_final,16,10.16103138290857,-0.7167778333021786,0.001780962029493,0.0365399995118226,MAGL5,
AT2G26430,primary,leaf_final,16,10.727532651854272,-0.7167778333021786,0.001780962029493,0.0365399995118226,ATRCY1|CYCL1|MOS12|RCY1,Encodes an ania-6a type arginine-rich cyclin which confers tolerance to LiCl and NaCl when expressed in yeast.
AT2G37760,primary,leaf_final,16,11.206909884434362,-0.7167778333021786,0.001780962029493,0.0365399995118226,AKR4C8,
AT2G38870,primary,leaf_final,16,11.34221199063269,-0.7167778333021786,0.001780962029493,0.0365399995118226,,"Predicted to encode a PR (pathogenesis-related) peptide that belongs to the PR-6 proteinase inhibitor family.  Six putative PR-6-type protein encoding genes are found in Arabidopsis: At2g38900, At2g38870, At5g43570, At5g43580, At3g50020 and At3g46860."
AT2G46000,primary,leaf_final,16,9.504031211238916,-0.7167778333021786,0.001780962029493,0.0365399995118226,,
AT2G46440,primary,leaf_final,16,11.966192686313036,0.7167778333021786,0.001780962029493,0.0365399995118226,ATCNGC11|CNGC11,Member of Cyclic nucleotide gated channel family. Positive regulator of resistance against avirulent fungal pathogen.
AT3G20460,primary,leaf_final,16,6.441967268897859,0.7167778333021786,0.001780962029493,0.0365399995118226,,
AT4G15090,primary,leaf_final,16,10.238853347136336,-0.7167778333021786,0.001780962029493,0.0365399995118226,FAR1,Encodes a nuclear localized protein involved in far red light response signaling. Loss of function mutants are defective in far red light responses. Interacts with homologous gene FHY3.
AT4G31250,primary,leaf_final,16,7.31756940063744,0.7167778333021786,0.001780962029493,0.0365399995118226,PRK7,
AT5G05790,primary,leaf_final,16,8.29208017664317,0.7167778333021786,0.001780962029493,0.0365399995118226,,
AT5G22000,primary,leaf_final,16,11.952200038978065,-0.7167778333021786,0.001780962029493,0.0365399995118226,RHF2A,encodes a RING-type E3 ubiquitin ligase implicated in gametogenesis. Double mutant analyses with RHF1a suggests that RHF2a may be involved in targetting ICK4KRP6 for degradation following meiosis in order to allow the mitoses associated with megagametogenesis and microgametogenesis to occur. RHF2a is expressed in all four floral whorls and is present at ~8-fold higher levels than RHF1a in inflorescences by RT-PCR analyses.
AT5G24490,primary,leaf_final,16,11.913025832341477,0.7167778333021786,0.001780962029493,0.0365399995118226,,
AT5G25780,primary,leaf_final,16,10.222811724505387,0.7167778333021786,0.001780962029493,0.0365399995118226,ATEIF3B-2|EIF3B|EIF3B-2,member of eIF3b - eukaryotic initiation factor 3b
AT5G28630,primary,leaf_final,16,7.148831773534587,0.7167778333021786,0.001780962029493,0.0365399995118226,,
AT5G44130,primary,leaf_final,16,11.415202453576258,0.7167778333021786,0.001780962029493,0.0365399995118226,FLA13,
AT5G66730,primary,leaf_final,16,11.689396452126893,-0.7167778333021786,0.001780962029493,0.0365399995118226,ENY|IDD1,
AT5G03060,primary,leaf_final,16,6.45584635384706,0.7158048188037275,0.0018189950171613,0.0369745263685515,,
AT5G47600,primary,leaf_final,16,6.384266165095443,0.7158048188037275,0.0018189950171613,0.0369745263685515,,
AT2G34202,primary,leaf_final,16,5.917874760215341,-0.7154923730932184,0.0018313468854567,0.0369745263685515,,
AT5G54095,primary,leaf_final,16,6.140179894219553,-0.7153090304139453,0.0018386266199618,0.0369745263685515,,
AT1G17470,primary,leaf_final,16,11.51948164882706,-0.7152782980860652,0.0018398491640493,0.0369745263685515,ATDRG|ATDRG1|DRG1|Drg1-2,"Encodes a member of the DRG (developmentally regulated G-protein) family expressed throughout the plant, with highest expression in actively growing tissues. Has GTPase activity."
AT1G53887,primary,leaf_final,16,7.964549578329506,-0.7152782980860652,0.0018398491640493,0.0369745263685515,,
AT1G56200,primary,leaf_final,16,11.965461493375562,-0.7152782980860652,0.0018398491640493,0.0369745263685515,EMB1303|GSM3,
AT1G65390,primary,leaf_final,16,7.703585929348691,0.7152782980860652,0.0018398491640493,0.0369745263685515,ATPP2-A5|PP2-A5,
AT1G68160,primary,leaf_final,16,9.402489810934018,-0.7152782980860652,0.0018398491640493,0.0369745263685515,,
AT1G73680,primary,leaf_final,16,10.881793117336072,-0.7152782980860652,0.0018398491640493,0.0369745263685515,ALPHA|alpha-DOX2,Encodes an alpha dioxygenase.  Recombinant protein catalyzes the conversion of a wide range of fatty acids into 2(R)-hydroperoxy derivatives.
AT2G13680,primary,leaf_final,16,6.61240452973264,0.7152782980860652,0.0018398491640493,0.0369745263685515,ATGSL02|CALS5|GLS2,"Responsible for the synthesis of callose deposited at the primary cell wall of meiocytes, tetrads and microspores. Required for exine formation during microgametogenesis and for pollen viability. Highest expression in meiocytes, tetrads, microspores and mature pollen."
AT2G17870,primary,leaf_final,16,10.94739960861168,0.7152782980860652,0.0018398491640493,0.0369745263685515,ATCSP3|CSP3,"Encodes COLD SHOCK DOMAIN PROTEIN 3 (CSP3), involved in the acquisition of freezing tolerance."
AT2G19590,primary,leaf_final,16,7.605928821471959,0.7152782980860652,0.0018398491640493,0.0369745263685515,ACO1|ATACO1,encodes a protein whose sequence is similar to 1-aminocyclopropane-1-carboxylate oxidase
AT2G26040,primary,leaf_final,16,7.898867699289825,0.7152782980860652,0.0018398491640493,0.0369745263685515,PYL2|RCAR14,Encodes a member of the PYR (pyrabactin resistance  )/PYL(PYR1-like)/RCAR (regulatory components of ABA receptor) family proteins with 14 members.  PYR/PYL/RCAR family proteins function as abscisic acid sensors. Mediate ABA-dependent regulation of protein phosphatase 2Cs ABI1 and ABI2.
AT3G07790,primary,leaf_final,16,11.345515559610558,-0.7152782980860652,0.0018398491640493,0.0369745263685515,,
AT3G45880,primary,leaf_final,16,7.215651004845914,0.7152782980860652,0.0018398491640493,0.0369745263685515,JMJ32,
AT4G18360,primary,leaf_final,16,8.76033783714248,-0.7152782980860652,0.0018398491640493,0.0369745263685515,GOX3,
AT4G24275,primary,leaf_final,16,7.611843301604392,-0.7152782980860652,0.0018398491640493,0.0369745263685515,,Identified as a screen for stress-responsive genes.
AT4G27870,primary,leaf_final,16,11.05879191011852,-0.7152782980860652,0.0018398491640493,0.0369745263685515,,
AT4G38495,primary,leaf_final,16,8.974122859778726,-0.7152782980860652,0.0018398491640493,0.0369745263685515,EEN,
AT5G05350,primary,leaf_final,16,7.518994807812126,-0.7152782980860652,0.0018398491640493,0.0369745263685515,,
AT5G06860,primary,leaf_final,16,9.885399834959182,-0.7152782980860652,0.0018398491640493,0.0369745263685515,ATPGIP1|PGIP1,Encodes a polygalacturonase inhibiting protein involved in defense response. PGIPs inhibit the function of cell wall pectin degrading enzymes such as those produced by fungal pathogens. PGIP1 is induced by fungal infection.
AT5G16280,primary,leaf_final,16,10.837909103532429,0.7152782980860652,0.0018398491640493,0.0369745263685515,TRAPPC8|TRS85,
AT5G62880,primary,leaf_final,16,9.866831131873337,-0.7152782980860652,0.0018398491640493,0.0369745263685515,ARAC10|ATRAC10|ATROP11|RAC10|ROP11,A member of ROP GTPase gene family.
AT3G61510,primary,leaf_final,16,6.040328029123321,0.714383454476429,0.0018757371139922,0.0374225678565312,ACS1|AT-ACS1,"Encodes a member of the 1-aminocyclopropane-1-carboxylate (ACC) synthase (S-adenosyl-L-methionine methylthioadenosine-lyase, EC 4.4.1.14) gene family. The gene is transcriptionally active but enzymatically inactive. The predicted amino-acid sequence of ACS1 is missing the highly conserved tripeptide, Thr-Asn-Pro (TNP), between Ile204 and Ser205. Introduction of TNP into ACS1 restores the ACS activity."
AT1G07960,primary,leaf_final,16,9.9062439949415,-0.713778762869952,0.0019003088679112,0.0374225678565312,ATPDIL5-1|PDIL5-1,"Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily."
AT1G22250,primary,leaf_final,16,7.990125138532,0.713778762869952,0.0019003088679112,0.0374225678565312,EAU2,
AT1G64850,primary,leaf_final,16,10.92572550114508,-0.713778762869952,0.0019003088679112,0.0374225678565312,,
AT1G80760,primary,leaf_final,16,10.47002922507325,0.713778762869952,0.0019003088679112,0.0374225678565312,NIP6|NIP6;1|NLM7,"Encodes a protein with boron transporter activity. It helps to preferentially direct boron to young developing tissues in the shoot, such as immature leaves, under low boron conditions. This boron channel appears to be impermeable to water, unlike the closely related NIP5;1 boron transporter. This protein also allows the transport of glycerol, urea, and formimide but not larger uncharged solutes such as arabitol and sucrose when it is expressed heterologously."
AT2G19110,primary,leaf_final,16,10.77787412560896,-0.713778762869952,0.0019003088679112,0.0374225678565312,ATHMA4|HMA4,"Encodes a protein with similarity to Zn ATPase. Can rescue Zn deficiency in yeast and  Cd resistance, suggesting a role in Zn and Cd transport."
AT2G25000,primary,leaf_final,16,9.409575080516433,-0.713778762869952,0.0019003088679112,0.0374225678565312,ATWRKY60|WRKY60,"Pathogen-induced transcription factor. Forms protein complexes with itself and with WRKY40. Coexpression with WRKY18 or WRKY40 made plants more susceptible to both  P. syringae and B. cinerea. WRKY18, WRKY40, and WRKY60 have partially redundant roles in response to the hemibiotrophic bacterial pathogen Pseudomonas syringae and the necrotrophic fungal pathogen Botrytis cinerea, with WRKY18 playing a more important role than the other two."
AT2G34010,primary,leaf_final,16,6.517659445643485,0.713778762869952,0.0019003088679112,0.0374225678565312,TIE4,
AT2G40230,primary,leaf_final,16,8.681513846917614,0.713778762869952,0.0019003088679112,0.0374225678565312,,
AT3G07740,primary,leaf_final,16,9.629219558439058,-0.713778762869952,0.0019003088679112,0.0374225678565312,ADA2A|ATADA2A|HAC10|HXA02|HXA2,encodes a transcriptional adaptor ADA2a that interacts with histone acetyltransferase GCN5 homolog and CBF1
AT3G12280,primary,leaf_final,16,10.958190435391156,0.713778762869952,0.0019003088679112,0.0374225678565312,ATRBR1|RB|RB1|RBR|RBR1,Encodes a retinoblastoma homologue RETINOBLASTOMA-RELATED protein (RBR or RBR1). RBR controls nuclear proliferation in the female gametophyte.  Also required for correct differentiation of male gametophytic cell types.  Regulates stem cell maintenance in Arabidopsis roots. Involved in the determination of cell cycle arrest in G1 phase after sucrose starvation. RBR1 is also involved in regulation of imprinted genes. Together with MSI1 it represses the expression of MET1. This in turn activates expression of the imprinted genes FIS2 and FWA.
