generic,mission,sample_type,sample_subtype,original_weight_g,pristinity_pct,station,landmark,generic_description,has_pds_photos,n_pds_photos,n_pds_jpegs,has_compendium,compendium_url,has_thin_section,has_3d_scan,has_display,is_osd476_regolith
76224,Apollo 17,Soil,4-10 mm,3.83,74.125,6,,"23 fragments from 76220, see apollo 17 coarse fines (4-10mm) catalog",True,6,6,False,,True,False,False,False
76230,Apollo 17,Soil,Unsieved,6.63,70.98,6,,,True,3,3,False,,True,False,False,False
76235,Apollo 17,Crustal,Cataclasite,26.56,60.358,6,Boulder 6,"feldspathic, granulitic, impactite, granulitic, clast poor",True,44,44,True,https://curator.jsc.nasa.gov/lunar/lsc/76235.pdf,True,False,False,False
76236,Apollo 17,Breccia,Impact Melt,19.18,100.0,6,,piece of 76235 feldspathic granulite,True,6,6,False,,False,False,False,False
76237,Apollo 17,Breccia,Impact Melt,10.31,99.282,6,,piece of 76235 feldspathic granulite,True,4,4,False,,False,False,False,False
76238,Apollo 17,Breccia,Impact Melt,8.21,100.0,6,,piece of 76235 feldspathic granulite,True,4,4,False,,False,False,False,False
76239,Apollo 17,Breccia,Impact Melt,6.23,100.0,6,,piece of 76235 feldspathic granulite,True,2,2,False,,False,False,False,False
76240,Apollo 17,Soil,Unsieved,450.7,97.628,6,NORTH MASSIF,"Fines, Unsieved",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/76240.pdf,False,False,False,False
76241,Apollo 17,Soil,<1 mm,21.14,53.661,6,,"Fines, < 1MM",False,0,0,False,,True,False,False,False
76242,Apollo 17,Soil,1-2 mm,1.2,90.833,6,,"Fines, 1-2MM",False,0,0,False,,False,False,False,False
76243,Apollo 17,Soil,2-4 mm,1.23,100.0,6,,"Fines, 2-4MM",False,0,0,False,,False,False,False,False
76244,Apollo 17,Soil,4-10 mm,1.53,96.73,6,,"5 fragments from 76240, see apollo 17 coarse fines (4-10mm) catalog",True,3,3,False,,False,False,False,False
76245,Apollo 17,Breccia,Impact Melt,8.24,100.0,6,,"crystalline, fine-grained, vesicular",True,2,2,True,https://curator.jsc.nasa.gov/lunar/lsc/76245.pdf,False,False,False,False
76246,Apollo 17,Breccia,Impact Melt,6.5,100.0,6,,"crystalline, fine-grained, vesicular",True,2,2,False,,False,False,False,False
76250,Apollo 17,Soil,Unsieved,4.63,63.715,6,,,False,0,0,False,,True,False,False,False
76255,Apollo 17,Breccia,Impact Melt,406.6,88.945,6,Boulder 6,"fine-grained, banded, clast rich, polymict",True,49,49,True,https://curator.jsc.nasa.gov/lunar/lsc/76255.pdf,True,False,False,False
76260,Apollo 17,Soil,Unsieved,96.6,93.666,6,NORTH MASSIF,"Fines, Unsieved",False,0,0,False,,False,False,False,False
76261,Apollo 17,Soil,<1 mm,170.7,83.728,6,,"Fines, < 1MM",False,0,0,False,,True,False,False,False
76262,Apollo 17,Soil,1-2 mm,8.55,100.0,6,,"Fines, 1-2MM",False,0,0,False,,False,False,False,False
76263,Apollo 17,Soil,2-4 mm,6.57,100.0,6,,"Fines, 2-4MM",False,0,0,False,,False,False,False,False
76264,Apollo 17,Soil,4-10 mm,8.76,91.27,6,,40 fragments from 76260 see a-17 coarse fines (4-10mm) catalog p.113,True,6,6,False,,True,False,False,False
76265,Apollo 17,Breccia,Impact Melt,1.75,100.0,6,,"crystalline, fine-grained, vesicular",True,2,2,False,,False,False,False,False
76270,Apollo 17,Soil,Unsieved,0.46,67.39,6,,,False,0,0,False,,False,False,False,False
76275,Apollo 17,Breccia,Impact Melt,55.93,92.748,6,Boulder 6,"poikilitic to subophitic, clast poor",True,46,46,True,https://curator.jsc.nasa.gov/lunar/lsc/76275.pdf,True,False,False,False
76280,Apollo 17,Soil,Unsieved,153.0,98.66,6,NORTH MASSIF,"Fines, Unsieved",False,0,0,False,,False,False,False,False
76281,Apollo 17,Soil,<1 mm,251.8,96.197,6,,"Fines, < 1MM",False,0,0,False,,True,False,False,False
76282,Apollo 17,Soil,1-2 mm,14.27,94.74,6,,"Fines, 1-2MM",False,0,0,False,,False,False,False,False
76283,Apollo 17,Soil,2-4 mm,12.71,56.71,6,,"Fines, 2-4MM",False,0,0,False,,False,False,False,False
76284,Apollo 17,Soil,4-10 mm,10.69,99.44,6,,"fragments from 76280, see a-17 coarse fines (4-10mm) catalog p. 115",True,14,14,False,,False,False,False,False
76285,Apollo 17,Breccia,Impact Melt,2.208,100.0,6,,"impact melt glass, dark matrix clasts, unstudied",True,2,2,False,,False,False,False,False
76286,Apollo 17,Breccia,Impact Melt,1.704,83.333,6,,"poikilitic, fine-grained, vesicular",True,2,2,False,,True,False,False,False
76290,Apollo 17,Soil,Unsieved,9.65,80.93,6,,,False,0,0,False,,False,False,False,False
76295,Apollo 17,Breccia,Impact Melt,260.7,91.586,6,Boulder 6,"aphanitic, banded, clast rich, polymict",True,43,43,True,https://curator.jsc.nasa.gov/lunar/lsc/76295.pdf,True,False,False,False
76305,Apollo 17,Breccia,Impact Melt,4.01,100.0,6,Boulder 6,piece of 76235 feldspathic granulite,True,2,2,False,,False,False,False,False
76306,Apollo 17,Breccia,Impact Melt,4.25,100.0,6,Boulder 6,piece of 76235 feldspathic granulite,True,2,2,False,,False,False,False,False
76307,Apollo 17,Breccia,Impact Melt,2.49,0.0,6,Boulder 6,piece of 76235 feldspathic granulite,True,2,2,False,,False,False,False,False
76310,Apollo 17,Soil,Unsieved,25.39,85.19,6,,,False,0,0,False,,False,False,False,False
76315,Apollo 17,Breccia,Impact Melt,671.1,91.209,6,,"micropoikilitic, clast rich, polymict",True,55,55,True,https://curator.jsc.nasa.gov/lunar/lsc/76315.pdf,True,False,False,False
76320,Apollo 17,Soil,Unsieved,260.3,99.96,6,NORTH MASSIF,"Fines, Unsieved",False,0,0,False,,False,False,False,False
76321,Apollo 17,Soil,<1 mm,502.7,94.067,6,,"Fines, < 1MM",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/76321.pdf,True,False,False,False
76322,Apollo 17,Soil,1-2 mm,23.1,96.71,6,,"Fines, 1-2MM",False,0,0,False,,True,False,False,False
76323,Apollo 17,Soil,2-4 mm,15.84,96.78,6,,"Fines, 2-4MM",False,0,0,False,,True,False,False,False
76324,Apollo 17,Soil,4-10 mm,11.8,95.407,6,,"63 fragments from 76320, see a-17 coarse fines (4-10mm) catalog p. 116",True,11,11,False,,True,False,False,False
76330,Apollo 17,Soil,Unsieved,306.1,97.85,6,,,True,3,3,True,https://curator.jsc.nasa.gov/lunar/lsc/76330.pdf,False,False,False,False
76335,Apollo 17,Crustal,Cataclasite,502.89,97.139,6,BSLSS,"pristine, cataclastic, troctolite",True,2,2,True,https://curator.jsc.nasa.gov/lunar/lsc/76335.pdf,True,False,False,False
76500,Apollo 17,Soil,Unsieved,345.2,99.68,6,NORTH MASSIF,"Fines, Unsieved",False,0,0,False,,False,False,False,False
76501,Apollo 17,Soil,<1 mm,630.7,87.251,6,,"Fines, < 1MM",True,3,3,True,https://curator.jsc.nasa.gov/lunar/lsc/76501.pdf,True,False,False,False
76502,Apollo 17,Soil,1-2 mm,22.76,90.641,6,,"Fines, 1-2MM",False,0,0,False,,True,False,False,False
76503,Apollo 17,Soil,2-4 mm,10.09,29.732,6,,"Fines, 2-4MM",False,0,0,False,,True,False,False,False
76504,Apollo 17,Soil,4-10 mm,10.72,81.073,6,,"3 fragments from 76500, see a-17 coarse fines (4-10mm) catalog p. 136",True,10,10,False,,True,False,False,False
76505,Apollo 17,Breccia,Impact Melt,4.69,93.177,6,,"very fine-grained, micropoikilitic",True,3,3,False,,True,False,False,False
76506,Apollo 17,Breccia,Regolith,2.81,89.324,6,,"dark matrix, basalt clast rich",True,3,3,False,,True,False,False,False
76530,Apollo 17,Soil,Unsieved,70.27,92.13,6,,,False,0,0,False,,False,False,False,False
76535,Apollo 17,Crustal,Troctolite,155.5,47.892,6,,"troctolite, pristine, unshocked",True,58,58,True,https://curator.jsc.nasa.gov/lunar/lsc/76535.pdf,True,True,False,False
76536,Apollo 17,Crustal,Cataclasite,10.26,93.158,6,,"troctolite, crushed 76535",True,11,11,True,https://curator.jsc.nasa.gov/lunar/lsc/76536.pdf,True,False,False,False
76537,Apollo 17,Basalt,Ilmenite,26.48,97.13,6,,"B, fine-grained, intergranular, radiate, vuggy",True,6,6,True,https://curator.jsc.nasa.gov/lunar/lsc/76537.pdf,True,False,False,False
76538,Apollo 17,Basalt,Ilmenite,5.87,92.164,6,,"unclassified, medium-grained, intergranular to subophitic",True,1,1,False,,True,False,False,False
76539,Apollo 17,Basalt,Ilmenite,14.8,93.703,6,,"B, vitrophyre, olivine microporphyritic",True,1,1,True,https://curator.jsc.nasa.gov/lunar/lsc/76539.pdf,True,False,False,False
76545,Apollo 17,Breccia,Regolith,51.21,98.567,6,,"clast rich, dark matrix",True,1,1,True,https://curator.jsc.nasa.gov/lunar/lsc/76545.pdf,True,False,False,False
76546,Apollo 17,Breccia,Regolith,0.0,0.0,6,,see 76545,True,1,1,False,,False,False,False,False
76547,Apollo 17,Breccia,Regolith,0.0,0.0,6,,see 76545,True,1,1,False,,False,False,False,False
76548,Apollo 17,Breccia,Regolith,2.527,87.85,6,,"clast rich, dark glass rich matrix",True,1,1,False,,True,False,False,False
76549,Apollo 17,Breccia,Regolith,0.0,0.0,6,,see 76545,True,1,1,False,,False,False,False,False
76555,Apollo 17,Breccia,Impact Melt,8.435,96.384,6,,"fine-grained, micropoikilitic, vesicular, clast poor",True,1,1,False,,True,False,False,False
76556,Apollo 17,Breccia,Impact Melt,7.396,95.944,6,,"fine-grained, micropoikilitic, vesicular, clast poor",True,1,1,False,,True,False,False,False
76557,Apollo 17,Breccia,Impact Melt,5.592,94.814,6,,"fine-grained, micropoikilitic, vesicular, clast rich",True,1,1,False,,True,False,False,False
76558,Apollo 17,Breccia,Impact Melt,0.683,100.0,6,,"fine-grained, crystalline, clast poor, attached regolith breccia",True,1,1,False,,False,False,False,False
76559,Apollo 17,Breccia,Impact Melt,0.747,86.613,6,,"fine-grained, micropoikilitic, vesicular, clast poor, glass-coated",True,1,1,False,,True,False,False,False
76565,Apollo 17,Breccia,Regolith,11.6,87.009,6,,"clast rich, dark glass rich matrix",True,2,2,True,https://curator.jsc.nasa.gov/lunar/lsc/76565.pdf,True,False,False,False
76566,Apollo 17,Breccia,Regolith,2.639,100.0,6,,"clast rich, dark glass rich matrix, unstudied",True,2,2,False,,False,False,False,False
76567,Apollo 17,Breccia,Regolith,5.49,96.539,6,,"clast rich, light matrix",True,2,2,False,,True,False,False,False
76568,Apollo 17,Basalt,Ilmenite,9.477,92.27,6,,"unclassified, fine-grained, intersertal, radiate, vuggy",True,2,2,False,,True,False,False,False
76569,Apollo 17,Breccia,Impact Melt,4.207,93.653,6,,"crystalline, fine-grained, vesicular, clast poor",True,2,2,False,,True,False,False,False
76575,Apollo 17,Breccia,Impact Melt,16.25,89.163,6,,"feldspathic, clast rich",True,2,2,True,https://curator.jsc.nasa.gov/lunar/lsc/76575.pdf,True,False,False,False
76576,Apollo 17,Breccia,Impact Melt,5.327,92.735,6,,"micropoikilitic, clast poor",True,2,2,False,,True,False,False,False
76577,Apollo 17,Breccia,Impact Melt,13.54,98.154,6,,"poikilitic, vesicular, feldspar clasts",True,2,2,True,https://curator.jsc.nasa.gov/lunar/lsc/76577.pdf,True,False,False,False
77010,Apollo 17,Soil,Unsieved,93.65,86.97,7,EVA-3,,False,0,0,False,,False,False,False,False
77017,Apollo 17,Crustal,Cataclasite,1730.0,93.135,7,,poikilitic anorthositic gabbro,True,59,59,True,https://curator.jsc.nasa.gov/lunar/lsc/77017.pdf,True,False,False,False
77035,Apollo 17,Breccia,Impact Melt,5727.0,92.034,7,,"micropoikilitic, clast poor",True,72,72,True,https://curator.jsc.nasa.gov/lunar/lsc/77035.pdf,True,False,True,False
77070,Apollo 17,Soil,Unsieved,9.28,97.41,7,,,False,0,0,False,,False,False,False,False
77075,Apollo 17,Breccia,Impact Melt,172.4,89.278,7,,"micropoikilitic, clast medium, polymict",True,35,35,True,https://curator.jsc.nasa.gov/lunar/lsc/77075.pdf,True,False,False,False
77076,Apollo 17,Breccia,Impact Melt,13.97,100.0,7,,clast rich dike in cataclastic norite,True,4,4,False,,False,False,False,False
77077,Apollo 17,Crustal,Cataclasite,0.0,90.642,7,,cataclastic norite with back veinlets,True,2,2,False,,True,False,False,False
77110,Apollo 17,Soil,Unsieved,0.15,0.0,7,,,False,0,0,False,,False,False,False,False
77115,Apollo 17,Breccia,Impact Melt,115.9,78.196,7,,"micropoikilitic, clast rich, polymict",True,60,60,True,https://curator.jsc.nasa.gov/lunar/lsc/77115.pdf,True,False,False,False
77130,Apollo 17,Soil,Unsieved,1.42,68.31,7,,,False,0,0,False,,False,False,False,False
77135,Apollo 17,Breccia,Impact Melt,337.4,82.436,7,,"poikilitic vesicular, clast medium, polymict",True,40,40,True,https://curator.jsc.nasa.gov/lunar/lsc/77135.pdf,True,False,False,False
77210,Apollo 17,Soil,Unsieved,111.7,95.434,7,,,False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/77210.pdf,False,False,False,False
77215,Apollo 17,Crustal,Cataclasite,846.4,93.034,7,,"pristine, cataclastic, norite",True,54,54,True,https://curator.jsc.nasa.gov/lunar/lsc/77215.pdf,True,False,False,False
77510,Apollo 17,Soil,Unsieved,77.57,85.73,7,NORTH MASSIF,"Fines, Unsieved",False,0,0,False,,False,False,False,False
77511,Apollo 17,Soil,<1 mm,118.1,99.289,7,NORTH MASSIF,"Fines, < 1MM",False,0,0,False,,False,False,False,False
77512,Apollo 17,Soil,1-2 mm,2.45,89.8,7,NORTH MASSIF,"Fines, 1-2MM",False,0,0,False,,False,False,False,False
77513,Apollo 17,Soil,2-4 mm,1.19,100.0,7,NORTH MASSIF,"Fines, 2-4MM",False,0,0,False,,False,False,False,False
77514,Apollo 17,Soil,4-10 mm,1.24,79.03,7,NORTH MASSIF,"3 fragments from 77510, see a-17 coarse fines (4-10mm) catalog",True,3,3,False,,True,False,False,False
77515,Apollo 17,Breccia,Impact Melt,337.6,99.185,7,,"poikilitic, clast rich",True,42,42,True,https://curator.jsc.nasa.gov/lunar/lsc/77515.pdf,True,False,False,False
77516,Apollo 17,Basalt,Ilmenite,103.7,88.851,7,,"B2, fine-grained, olivine microporphyritic, radiate, few vugs",True,43,43,True,https://curator.jsc.nasa.gov/lunar/lsc/77516.pdf,True,False,False,False
77517,Apollo 17,Breccia,Fragmental,45.6,94.912,7,,"lithic clasts: anorthosite, norite, troctolite, poorly sintered",True,40,40,True,https://curator.jsc.nasa.gov/lunar/lsc/77517.pdf,True,False,False,False
77518,Apollo 17,Breccia,Impact Melt,42.5,98.541,7,,"microgranular to micropoikilitic, clast poor",True,41,41,True,https://curator.jsc.nasa.gov/lunar/lsc/77518.pdf,True,False,False,False
77519,Apollo 17,Breccia,Impact Melt,27.4,100.0,7,,"microgranular to micropoikilitic, clast poor",True,41,41,False,,False,False,False,False
77525,Apollo 17,Breccia,Impact Melt,1.19,100.0,7,,"crystalline, fine-grained, vesicular, clast poor",True,3,3,False,,False,False,False,False
77526,Apollo 17,Breccia,Impact Melt,1.07,100.0,7,,"crystalline, fine-grained, vesicular, clast poor",True,3,3,False,,False,False,False,False
77530,Apollo 17,Soil,Unsieved,82.76,89.29,7,NORTH MASSIF,"Fines, Unsieved",False,0,0,False,,False,False,False,False
77531,Apollo 17,Soil,<1 mm,126.6,97.72,7,NORTH MASSIF,"Fines, < 1MM",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/77531.pdf,True,False,False,False
77532,Apollo 17,Soil,1-2 mm,3.13,100.0,7,NORTH MASSIF,"Fines, 1-2MM",False,0,0,False,,False,False,False,False
77533,Apollo 17,Soil,2-4 mm,2.51,100.0,7,NORTH MASSIF,"Fines, 2-4MM",False,0,0,False,,False,False,False,False
77534,Apollo 17,Soil,4-10 mm,4.46,97.31,7,NORTH MASSIF,"17 fragments from 77530, see a-17 coarse fines (4-10mm) catalog",True,6,6,False,,False,False,False,False
77535,Apollo 17,Basalt,Ilmenite,577.8,99.199,7,,"U, medium-grained, intergranular to subophitic, plagioclase poikilitic, vuggy",True,40,40,True,https://curator.jsc.nasa.gov/lunar/lsc/77535.pdf,True,False,False,False
77536,Apollo 17,Basalt,Ilmenite,355.3,99.431,7,,"unclassified, medium-grained, intergranular to subophitic, plagioclase poikilitic, vuggy",True,39,39,False,,True,False,False,False
77537,Apollo 17,Breccia,Impact Melt,71.7,100.0,7,,"fine-grained, clast poor",True,39,39,True,https://curator.jsc.nasa.gov/lunar/lsc/77537.pdf,False,False,False,False
77538,Apollo 17,Breccia,Fragmental,0.0,89.845,7,,"clast rich, mineral and lithic clasts, poorly sintered",True,8,8,True,https://curator.jsc.nasa.gov/lunar/lsc/77538.pdf,True,False,False,False
77539,Apollo 17,Breccia,Impact Melt,0.0,87.351,7,,"poikilitic, clast medium",True,11,11,True,https://curator.jsc.nasa.gov/lunar/lsc/77539.pdf,True,False,False,False
77545,Apollo 17,Breccia,Impact Melt,0.0,97.322,7,,"poikilitic, vesicular, clast medium",True,7,7,True,https://curator.jsc.nasa.gov/lunar/lsc/77545.pdf,True,False,False,False
78120,Apollo 17,Soil,Unsieved,75.78,98.89,8,SLUP CRATER,"Fines, Unsieved",False,0,0,False,,False,False,False,False
78121,Apollo 17,Soil,<1 mm,121.6,94.951,8,SLUP CRATER,"Fines, < 1MM",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/78121.pdf,True,False,False,False
78122,Apollo 17,Soil,1-2 mm,4.43,88.713,8,SLUP CRATER,"Fines, 1-2MM",False,0,0,False,,True,False,False,False
78123,Apollo 17,Soil,2-4 mm,2.49,100.0,8,SLUP CRATER,"Fines, 2-4MM",False,0,0,False,,False,False,False,False
78124,Apollo 17,Soil,4-10 mm,5.64,69.34,8,SLUP CRATER,"15 fragments from 78120, see a-17 coarse fines (4-10mm) catalog",True,4,4,False,,False,False,False,False
78130,Apollo 17,Soil,Unsieved,3.62,51.1,8,,,False,0,0,False,,False,False,False,False
78135,Apollo 17,Basalt,Ilmenite,133.9,95.839,8,,U,True,45,45,True,https://curator.jsc.nasa.gov/lunar/lsc/78135.pdf,True,False,False,False
78150,Apollo 17,Soil,Unsieved,0.65,0.0,8,,,False,0,0,False,,False,False,False,False
78155,Apollo 17,Crustal,Cataclasite,0.0,87.657,8,,"feldspathic, granulitic, impactite",True,6,6,True,https://curator.jsc.nasa.gov/lunar/lsc/78155.pdf,True,False,False,False
78220,Apollo 17,Soil,Unsieved,108.3,99.54,8,WESSEX CLEFT,"Fines, Unsieved",False,0,0,False,,False,False,False,False
78221,Apollo 17,Soil,<1 mm,227.1,92.673,8,WESSEX CLEFT,"Fines, < 1MM",True,3,3,True,https://curator.jsc.nasa.gov/lunar/lsc/78221.pdf,True,False,False,False
78222,Apollo 17,Soil,1-2 mm,5.21,82.342,8,WESSEX CLEFT,"Fines, 1-2MM",False,0,0,False,,True,False,False,False
78223,Apollo 17,Soil,2-4 mm,2.69,81.45,8,WESSEX CLEFT,"Fines, 2-4MM",False,0,0,False,,False,False,False,False
78224,Apollo 17,Soil,4-10 mm,1.48,89.19,8,WESSEX CLEFT,"11 fragments from 782200, see a-17 coarse fines (4-10mm) catalog",True,4,4,False,,False,False,False,False
78230,Apollo 17,Soil,Unsieved,82.98,84.25,8,WESSEX CLEFT,"Fines, Unsieved",False,0,0,False,,False,False,False,False
78231,Apollo 17,Soil,<1 mm,122.7,99.502,8,WESSEX CLEFT,"Fines, < 1MM",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/78231.pdf,False,False,False,False
78232,Apollo 17,Soil,1-2 mm,2.68,100.0,8,WESSEX CLEFT,"Fines, 1-2MM",False,0,0,False,,False,False,False,False
78233,Apollo 17,Soil,2-4 mm,1.42,90.92,8,WESSEX CLEFT,"Fines, 2-4MM",False,0,0,False,,False,False,False,False
78234,Apollo 17,Soil,4-10 mm,0.72,75.139,8,WESSEX CLEFT,"4 fragments from 78230, see a-17 coarse fines (4-10mm) catalog",True,3,3,False,,True,False,False,False
78235,Apollo 17,Crustal,Norite,199.0,69.758,8,,"shocked norite, monomict",True,36,36,True,https://curator.jsc.nasa.gov/lunar/lsc/78235.pdf,True,False,False,False
78236,Apollo 17,Crustal,Norite,0.0,87.729,8,,"shocked norite, monomict",True,11,11,False,,True,True,False,False
78237,Apollo 17,Crustal,Norite,0.0,0.0,8,,see 73235,True,6,6,False,,False,False,False,False
78238,Apollo 17,Crustal,Norite,0.0,86.03,8,,"shocked norite, monomict, partial glass coating",True,12,12,False,,True,False,False,False
78250,Apollo 17,Soil,Unsieved,50.57,97.095,8,WESSEX CLEFT,"Fines, Unsieved",False,0,0,False,,False,False,False,False
78255,Apollo 17,Breccia,Impact Melt,0.0,97.806,8,,"shocked norite, monomict",True,12,12,True,https://curator.jsc.nasa.gov/lunar/lsc/78255.pdf,True,False,False,False
78256,Apollo 17,Crustal,Pristine,0.0,0.0,8,,Combined with 78255,False,0,0,False,,False,False,False,False
78420,Apollo 17,Soil,Unsieved,97.94,96.488,8,WESSEX CLEFT,"Fines, Unsieved",False,0,0,False,,False,False,False,False
78421,Apollo 17,Soil,<1 mm,186.2,57.349,8,WESSEX CLEFT,"Fines, < 1MM",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/78421.pdf,True,False,False,False
78422,Apollo 17,Soil,1-2 mm,4.16,87.981,8,WESSEX CLEFT,"Fines, 1-2MM",False,0,0,False,,True,False,False,False
78423,Apollo 17,Soil,2-4 mm,2.41,80.75,8,WESSEX CLEFT,"Fines, 2-4MM",False,0,0,False,,False,False,False,False
78424,Apollo 17,Soil,4-10 mm,1.91,89.005,8,WESSEX CLEFT,"8 fragments from 78420, see a-17 coarse fines (4-10mm) catalog",True,4,4,False,,True,False,False,False
78440,Apollo 17,Soil,Unsieved,81.38,99.78,8,WESSEX CLEFT,"Fines, Unsieved",False,0,0,False,,False,False,False,False
78441,Apollo 17,Soil,<1 mm,162.8,90.337,8,WESSEX CLEFT,"Fines, < 1MM",False,0,0,False,,False,False,False,False
78442,Apollo 17,Soil,1-2 mm,3.78,85.185,8,WESSEX CLEFT,"Fines, 1-2MM",False,0,0,False,,True,False,False,False
78443,Apollo 17,Soil,2-4 mm,2.44,76.93,8,WESSEX CLEFT,"Fines, 2-4MM",False,0,0,False,,False,False,False,False
78444,Apollo 17,Soil,4-10 mm,1.19,87.39,8,WESSEX CLEFT,"5 fragments from 78440, see a-17 coarse fines (4-10mm) catalog",True,5,5,False,,False,False,False,False
78460,Apollo 17,Soil,Unsieved,138.1,99.93,8,WESSEX CLEFT,"Fines, Unsieved",False,0,0,False,,False,False,False,False
78461,Apollo 17,Soil,<1 mm,264.5,91.704,8,WESSEX CLEFT,"Fines, < 1MM",False,0,0,False,,False,False,False,False
78462,Apollo 17,Soil,1-2 mm,5.328,90.428,8,WESSEX CLEFT,"Fines, 1-2MM",False,0,0,False,,True,False,False,False
78463,Apollo 17,Soil,2-4 mm,2.787,75.96,8,WESSEX CLEFT,"Fines, 2-4MM",False,0,0,False,,False,False,False,False
78464,Apollo 17,Soil,4-10 mm,1.303,99.0,8,WESSEX CLEFT,"8 fragments from 78460, see a-17 coarse fines (4-10mm) catalog",True,4,4,False,,False,False,False,False
78465,Apollo 17,Breccia,Regolith,0.0,100.0,8,,"friable, dark matrix, glass splash, unstudied",True,2,2,False,,False,False,False,False
78480,Apollo 17,Soil,Unsieved,89.33,96.16,8,WESSEX CLEFT,"Fines, Unsieved",False,0,0,False,,False,False,False,False
78481,Apollo 17,Soil,<1 mm,173.9,62.836,8,WESSEX CLEFT,"Fines, < 1MM",False,0,0,False,,False,False,False,False
78482,Apollo 17,Soil,1-2 mm,2.69,90.706,8,WESSEX CLEFT,"Fines, 1-2MM",False,0,0,False,,True,False,False,False
